Order_ID,Order_Date,Ship_Date,Customer_ID,Segment,Region,State,City,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit
ORD-01274,2025-08-15,2025-08-17,CUST-0138,Corporate,West,Arizona,Tucson,Office Supplies,Binders,Premium Binder,116.88,7,0.0,25.21
ORD-00798,2025-08-15,2025-08-18,CUST-0101,Corporate,West,Nevada,Las Vegas,Technology,Phones,Smartphone Pro 12,4339.59,6,0.15,484.64
ORD-00755,2025-08-15,2025-08-20,CUST-0059,Consumer,West,Washington,Tacoma,Office Supplies,Paper,Recycled Paper Pack,122.46,5,0.1,19.13
ORD-01266,2025-08-15,2025-08-18,CUST-0088,Consumer,Central,Michigan,Detroit,Furniture,Tables,Meeting Table,488.68,1,0.1,43.42
ORD-00676,2025-08-15,2025-08-19,CUST-0147,Corporate,West,Arizona,Phoenix,Office Supplies,Paper,Copy Paper Box,91.85,3,0.05,16.93
ORD-00832,2025-08-15,2025-08-17,CUST-0152,Consumer,West,Washington,Seattle,Technology,Phones,5G Phone Max,2853.25,5,0.05,365.86
ORD-00774,2025-08-16,2025-08-17,CUST-0080,Consumer,South,Tennessee,Knoxville,Office Supplies,Binders,Premium Binder,64.89,4,0.05,14.83
ORD-01239,2025-08-16,2025-08-18,CUST-0121,Consumer,West,Nevada,Las Vegas,Office Supplies,Binders,Premium Binder,33.55,2,0.05,6.45
ORD-00343,2025-08-16,2025-08-20,CUST-0208,Corporate,East,Virginia,Richmond,Technology,Laptops,Gaming Laptop G5,5455.77,4,0.0,1113.46
ORD-00262,2025-08-16,2025-08-19,CUST-0113,Small Business,West,Oregon,Eugene,Technology,Phones,5G Phone Max,545.85,1,0.1,55.48
ORD-00437,2025-08-16,2025-08-21,CUST-0079,Corporate,South,South Carolina,Charleston,Technology,Phones,Smartphone Pro 12,1576.17,2,0.05,258.3
ORD-00541,2025-08-17,2025-08-22,CUST-0161,Small Business,East,New York,Rochester,Technology,Phones,Budget Smartphone X,1615.97,4,0.0,302.23
ORD-01047,2025-08-17,2025-08-21,CUST-0374,Corporate,Central,Michigan,Grand Rapids,Furniture,Desks,Office Work Desk,314.43,1,0.1,32.04
ORD-00653,2025-08-17,2025-08-19,CUST-0105,Corporate,Central,Wisconsin,Madison,Technology,Laptops,Business Laptop 14,3844.31,6,0.3,52.17
ORD-00720,2025-08-17,2025-08-20,CUST-0144,Small Business,Central,Texas,Dallas,Office Supplies,Paper,Copy Paper Box,98.77,3,0.0,26.95
ORD-01224,2025-08-18,2025-08-20,CUST-0198,Small Business,Central,Wisconsin,Milwaukee,Technology,Accessories,Wireless Mouse,44.42,2,0.2,3.49
ORD-00574,2025-08-18,2025-08-23,CUST-0366,Consumer,South,Louisiana,Shreveport,Technology,Laptops,Gaming Laptop G5,5331.99,4,0.1,771.53
ORD-01259,2025-08-18,2025-08-19,CUST-0226,Consumer,West,Oregon,Eugene,Furniture,Chairs,Visitor Chair,226.03,2,0.05,29.73
ORD-00585,2025-08-19,2025-08-24,CUST-0114,Consumer,Central,Illinois,Chicago,Furniture,Tables,Side Table,575.72,4,0.15,45.36
ORD-00011,2025-08-19,2025-08-24,CUST-0134,Consumer,West,Oregon,Portland,Technology,Accessories,USB-C Hub,239.88,6,0.2,15.42
ORD-00655,2025-08-19,2025-08-20,CUST-0062,Consumer,Central,Wisconsin,Madison,Furniture,Desks,Compact Study Desk,456.62,2,0.0,60.49
ORD-00664,2025-08-19,2025-08-23,CUST-0327,Small Business,South,South Carolina,Charleston,Technology,Laptops,Ultrabook Air 13,1090.45,1,0.1,148.01
ORD-01230,2025-08-20,2025-08-25,CUST-0035,Consumer,West,Arizona,Tucson,Technology,Phones,Smartphone Pro 12,2202.55,3,0.05,372.04
ORD-01376,2025-08-21,2025-08-22,CUST-0135,Consumer,East,Florida,Orlando,Office Supplies,Paper,Copy Paper Box,82.68,3,0.15,11.16
ORD-01389,2025-08-21,2025-08-26,CUST-0313,Consumer,West,Washington,Tacoma,Furniture,Chairs,Visitor Chair,252.41,3,0.3,-1.15
ORD-01037,2025-08-21,2025-08-25,CUST-0317,Consumer,Central,Illinois,Peoria,Technology,Laptops,Ultrabook Air 13,5881.98,6,0.15,616.82
ORD-01068,2025-08-21,2025-08-22,CUST-0307,Small Business,East,Virginia,Norfolk,Office Supplies,Binders,A4 Ring Binder,58.13,5,0.0,15.04
ORD-00013,2025-08-21,2025-08-22,CUST-0318,Consumer,East,Florida,Miami,Office Supplies,Paper,Recycled Paper Pack,80.04,3,0.05,18.39
ORD-00299,2025-08-22,2025-08-27,CUST-0137,Consumer,South,Tennessee,Memphis,Technology,Accessories,USB-C Hub,315.63,6,0.0,59.46
ORD-00306,2025-08-22,2025-08-25,CUST-0096,Consumer,West,Oregon,Portland,Office Supplies,Storage,Archive Box Set,195.33,6,0.05,33.96
ORD-00584,2025-08-23,2025-08-26,CUST-0055,Consumer,East,Virginia,Norfolk,Furniture,Chairs,Executive Chair,1323.96,5,0.3,-5.32
ORD-01465,2025-08-23,2025-08-24,CUST-0337,Consumer,Central,Illinois,Springfield,Technology,Laptops,Gaming Laptop G5,6552.02,5,0.05,893.54
ORD-00117,2025-08-24,2025-08-29,CUST-0209,Consumer,South,Alabama,Birmingham,Office Supplies,Storage,Desktop Organizer,156.12,6,0.05,32.29
ORD-01185,2025-08-24,2025-08-25,CUST-0251,Corporate,West,Oregon,Portland,Office Supplies,Storage,File Storage Box,82.63,4,0.0,18.34
ORD-01461,2025-08-25,2025-08-27,CUST-0016,Consumer,East,Pennsylvania,Pittsburgh,Technology,Phones,5G Phone Max,604.83,1,0.05,100.31
ORD-01492,2025-08-25,2025-08-26,CUST-0300,Consumer,South,North Carolina,Raleigh,Office Supplies,Binders,A4 Ring Binder,81.47,7,0.05,16.52
ORD-00286,2025-08-25,2025-08-26,CUST-0367,Small Business,Central,Illinois,Springfield,Technology,Laptops,Gaming Laptop G5,8471.97,6,0.05,1077.15
ORD-00476,2025-08-25,2025-08-27,CUST-0300,Corporate,West,California,San Jose,Technology,Accessories,Mechanical Keyboard,291.48,5,0.3,4.91
ORD-00069,2025-08-25,2025-08-26,CUST-0145,Corporate,Central,Texas,Dallas,Office Supplies,Paper,Recycled Paper Pack,138.27,5,0.05,29.41
ORD-01228,2025-08-26,2025-08-31,CUST-0175,Consumer,South,Louisiana,New Orleans,Furniture,Desks,Office Work Desk,1528.4,5,0.1,159.0
ORD-00869,2025-08-26,2025-08-28,CUST-0107,Consumer,East,Virginia,Virginia Beach,Office Supplies,Storage,File Storage Box,112.59,5,0.0,26.64
ORD-01481,2025-08-27,2025-09-01,CUST-0259,Consumer,East,Virginia,Richmond,Technology,Accessories,Mechanical Keyboard,285.09,4,0.15,29.86
ORD-00301,2025-08-27,2025-08-29,CUST-0305,Consumer,West,California,Los Angeles,Technology,Laptops,Business Laptop 14,6559.62,7,0.0,1265.22
ORD-00981,2025-08-27,2025-08-28,CUST-0127,Consumer,East,Pennsylvania,Pittsburgh,Technology,Laptops,Ultrabook Air 13,2723.61,3,0.2,208.3
ORD-01475,2025-08-28,2025-08-29,CUST-0223,Consumer,South,Alabama,Birmingham,Technology,Phones,Smartphone Pro 12,765.0,1,0.0,155.88
ORD-00466,2025-08-28,2025-09-02,CUST-0044,Corporate,Central,Illinois,Chicago,Technology,Laptops,Gaming Laptop G5,4478.5,4,0.2,291.91
ORD-01374,2025-08-29,2025-08-31,CUST-0222,Corporate,East,New York,New York City,Technology,Accessories,Wireless Mouse,46.14,2,0.15,5.18
ORD-00561,2025-08-29,2025-09-03,CUST-0259,Consumer,West,Washington,Tacoma,Technology,Phones,Budget Smartphone X,969.59,3,0.15,102.45
ORD-00349,2025-08-30,2025-09-04,CUST-0358,Consumer,Central,Texas,San Antonio,Furniture,Chairs,Ergonomic Office Chair,445.62,2,0.1,39.65
ORD-00860,2025-08-30,2025-09-03,CUST-0088,Corporate,East,Georgia,Atlanta,Office Supplies,Binders,Document Folder Set,93.81,6,0.0,22.87
ORD-00133,2025-08-30,2025-09-03,CUST-0294,Consumer,South,Tennessee,Knoxville,Technology,Phones,Smartphone Pro 12,5326.61,7,0.05,808.68
ORD-00509,2025-08-31,2025-09-02,CUST-0350,Consumer,East,Pennsylvania,Allentown,Office Supplies,Paper,Recycled Paper Pack,28.38,1,0.0,6.78
ORD-00125,2025-08-31,2025-09-05,CUST-0004,Consumer,East,Georgia,Atlanta,Technology,Accessories,Wireless Mouse,120.16,6,0.3,2.05
ORD-00092,2025-09-01,2025-09-02,CUST-0061,Small Business,East,New York,Buffalo,Technology,Phones,Budget Smartphone X,743.75,2,0.0,146.09
ORD-00137,2025-09-02,2025-09-05,CUST-0365,Small Business,West,California,San Jose,Office Supplies,Paper,Premium Printing Paper,119.57,3,0.15,21.08
ORD-01226,2025-09-02,2025-09-03,CUST-0394,Consumer,Central,Illinois,Peoria,Technology,Phones,Smartphone Pro 12,3220.91,4,0.0,575.37
ORD-00939,2025-09-02,2025-09-03,CUST-0045,Small Business,South,South Carolina,Columbia,Technology,Laptops,Ultrabook Air 13,5372.14,6,0.2,403.35
ORD-00719,2025-09-02,2025-09-03,CUST-0387,Consumer,East,Virginia,Norfolk,Office Supplies,Binders,A4 Ring Binder,89.06,7,0.0,18.45
ORD-00354,2025-09-02,2025-09-05,CUST-0242,Corporate,South,Tennessee,Memphis,Technology,Accessories,Wireless Mouse,57.77,2,0.0,10.01
ORD-00399,2025-09-03,2025-09-06,CUST-0135,Consumer,West,Nevada,Las Vegas,Office Supplies,Binders,Document Folder Set,26.49,2,0.1,4.03
ORD-00493,2025-09-03,2025-09-07,CUST-0307,Consumer,East,New York,Rochester,Technology,Laptops,Business Laptop 14,4743.13,5,0.0,703.18
ORD-00555,2025-09-03,2025-09-07,CUST-0137,Consumer,West,Washington,Spokane,Technology,Laptops,Gaming Laptop G5,1307.39,1,0.0,212.99
ORD-00334,2025-09-04,2025-09-08,CUST-0345,Consumer,South,North Carolina,Raleigh,Furniture,Tables,Side Table,604.01,4,0.1,70.93
ORD-00054,2025-09-04,2025-09-09,CUST-0205,Small Business,Central,Ohio,Columbus,Technology,Phones,Budget Smartphone X,396.39,1,0.0,85.05
ORD-00083,2025-09-04,2025-09-07,CUST-0096,Consumer,East,Florida,Tampa,Technology,Accessories,Wireless Mouse,70.23,3,0.2,5.35
ORD-01160,2025-09-05,2025-09-08,CUST-0022,Consumer,Central,Wisconsin,Milwaukee,Office Supplies,Storage,Archive Box Set,245.83,7,0.0,68.94
ORD-01314,2025-09-05,2025-09-09,CUST-0234,Corporate,West,Oregon,Portland,Office Supplies,Storage,Desktop Organizer,59.33,3,0.3,4.73
ORD-00850,2025-09-05,2025-09-09,CUST-0044,Small Business,West,Nevada,Reno,Office Supplies,Binders,A4 Ring Binder,10.12,1,0.2,1.39
ORD-00227,2025-09-07,2025-09-10,CUST-0397,Corporate,West,Arizona,Tucson,Technology,Accessories,USB-C Hub,188.6,4,0.05,24.61
ORD-00473,2025-09-07,2025-09-09,CUST-0088,Consumer,East,Virginia,Richmond,Furniture,Chairs,Ergonomic Office Chair,1239.3,6,0.1,124.61
ORD-01264,2025-09-07,2025-09-11,CUST-0004,Consumer,East,Georgia,Atlanta,Office Supplies,Storage,Desktop Organizer,82.15,3,0.0,17.78
ORD-00818,2025-09-07,2025-09-11,CUST-0040,Consumer,East,New York,Rochester,Technology,Phones,5G Phone Max,1236.95,2,0.0,191.26
ORD-00396,2025-09-08,2025-09-12,CUST-0268,Consumer,East,Virginia,Virginia Beach,Furniture,Desks,Compact Study Desk,173.65,1,0.15,13.33
ORD-00436,2025-09-08,2025-09-10,CUST-0105,Corporate,Central,Texas,Dallas,Technology,Phones,Smartphone Pro 12,1660.39,2,0.0,324.09
ORD-00203,2025-09-08,2025-09-12,CUST-0369,Consumer,East,Florida,Tampa,Technology,Laptops,Business Laptop 14,5515.22,6,0.05,710.11
ORD-00258,2025-09-09,2025-09-11,CUST-0390,Consumer,South,Tennessee,Memphis,Technology,Phones,Smartphone Pro 12,1339.96,2,0.1,175.69
ORD-00891,2025-09-09,2025-09-11,CUST-0080,Consumer,South,North Carolina,Raleigh,Technology,Accessories,USB-C Hub,340.6,7,0.05,57.06
ORD-01132,2025-09-09,2025-09-10,CUST-0190,Consumer,East,Pennsylvania,Philadelphia,Technology,Accessories,Wireless Mouse,134.88,5,0.05,18.8
ORD-00458,2025-09-10,2025-09-15,CUST-0304,Consumer,Central,Ohio,Cleveland,Office Supplies,Paper,Copy Paper Box,148.16,5,0.1,29.24
ORD-00634,2025-09-10,2025-09-12,CUST-0281,Small Business,West,Oregon,Portland,Technology,Laptops,Business Laptop 14,5062.08,6,0.0,1021.08
ORD-00866,2025-09-10,2025-09-14,CUST-0346,Corporate,South,South Carolina,Charleston,Technology,Phones,5G Phone Max,1078.42,2,0.1,147.51
ORD-00747,2025-09-10,2025-09-12,CUST-0191,Consumer,West,Arizona,Tucson,Furniture,Chairs,Executive Chair,1759.29,5,0.1,218.05
ORD-00635,2025-09-10,2025-09-15,CUST-0165,Corporate,East,Virginia,Norfolk,Furniture,Desks,Office Work Desk,1181.51,4,0.15,90.95
ORD-00743,2025-09-11,2025-09-13,CUST-0332,Consumer,West,Washington,Tacoma,Furniture,Desks,Office Work Desk,1267.15,4,0.05,189.13
ORD-00183,2025-09-11,2025-09-16,CUST-0049,Consumer,Central,Wisconsin,Madison,Technology,Phones,5G Phone Max,992.8,2,0.2,66.07
ORD-00874,2025-09-11,2025-09-13,CUST-0286,Consumer,Central,Michigan,Detroit,Office Supplies,Paper,Premium Printing Paper,118.25,4,0.3,10.45
ORD-00811,2025-09-11,2025-09-16,CUST-0019,Small Business,West,Arizona,Tucson,Office Supplies,Storage,File Storage Box,17.43,1,0.2,2.71
ORD-00261,2025-09-12,2025-09-17,CUST-0010,Consumer,East,Georgia,Savannah,Furniture,Tables,Round Conference Table,2210.07,5,0.0,409.43
ORD-00265,2025-09-13,2025-09-18,CUST-0132,Consumer,East,Florida,Miami,Furniture,Tables,Meeting Table,2220.97,4,0.05,334.99
ORD-00086,2025-09-13,2025-09-14,CUST-0370,Small Business,Central,Texas,Dallas,Technology,Laptops,Ultrabook Air 13,5078.75,4,0.0,909.58
ORD-00315,2025-09-13,2025-09-18,CUST-0269,Small Business,Central,Ohio,Cincinnati,Furniture,Chairs,Executive Chair,803.24,3,0.3,-3.28
ORD-00024,2025-09-13,2025-09-16,CUST-0386,Consumer,East,Pennsylvania,Philadelphia,Furniture,Tables,Round Conference Table,871.57,2,0.1,78.34
ORD-00363,2025-09-13,2025-09-14,CUST-0025,Consumer,East,New York,Buffalo,Office Supplies,Binders,A4 Ring Binder,63.06,6,0.15,9.3
ORD-01175,2025-09-13,2025-09-14,CUST-0196,Consumer,South,Alabama,Montgomery,Office Supplies,Storage,Archive Box Set,184.91,5,0.0,45.65
ORD-00115,2025-09-14,2025-09-18,CUST-0145,Consumer,Central,Michigan,Grand Rapids,Technology,Phones,Smartphone Pro 12,2863.3,4,0.1,364.1
ORD-00080,2025-09-14,2025-09-17,CUST-0018,Corporate,South,Louisiana,Baton Rouge,Technology,Accessories,Mechanical Keyboard,438.85,6,0.0,78.11
ORD-00613,2025-09-14,2025-09-18,CUST-0203,Corporate,East,Pennsylvania,Philadelphia,Furniture,Tables,Round Conference Table,1689.77,4,0.0,253.67
ORD-01076,2025-09-14,2025-09-15,CUST-0201,Consumer,South,North Carolina,Charlotte,Technology,Accessories,Wireless Mouse,114.69,4,0.0,22.75
ORD-00081,2025-09-14,2025-09-19,CUST-0055,Consumer,Central,Ohio,Cincinnati,Office Supplies,Binders,A4 Ring Binder,61.23,6,0.1,9.89
ORD-00670,2025-09-14,2025-09-15,CUST-0056,Consumer,West,California,San Diego,Technology,Phones,Smartphone Pro 12,5025.31,7,0.15,573.79
ORD-00033,2025-09-14,2025-09-18,CUST-0178,Consumer,South,Louisiana,New Orleans,Technology,Accessories,Mechanical Keyboard,64.58,1,0.2,5.06
ORD-01385,2025-09-15,2025-09-20,CUST-0070,Consumer,Central,Wisconsin,Madison,Furniture,Tables,Meeting Table,2551.59,5,0.0,387.6
ORD-00420,2025-09-15,2025-09-20,CUST-0267,Small Business,West,Arizona,Tucson,Office Supplies,Storage,File Storage Box,63.16,3,0.0,17.57
ORD-01081,2025-09-15,2025-09-20,CUST-0372,Corporate,Central,Wisconsin,Madison,Technology,Accessories,Mechanical Keyboard,259.46,5,0.3,4.24
ORD-01001,2025-09-15,2025-09-17,CUST-0195,Consumer,West,Nevada,Reno,Technology,Laptops,Business Laptop 14,5506.36,6,0.05,978.03
ORD-00788,2025-09-16,2025-09-18,CUST-0181,Small Business,Central,Michigan,Grand Rapids,Office Supplies,Storage,Archive Box Set,171.27,5,0.0,39.51
ORD-01060,2025-09-16,2025-09-19,CUST-0250,Consumer,West,Nevada,Las Vegas,Furniture,Desks,Compact Study Desk,1275.18,7,0.15,80.52
ORD-00707,2025-09-16,2025-09-19,CUST-0087,Consumer,South,Tennessee,Knoxville,Office Supplies,Binders,A4 Ring Binder,49.62,4,0.0,10.0
ORD-00506,2025-09-16,2025-09-21,CUST-0066,Corporate,South,Louisiana,Baton Rouge,Furniture,Desks,Standing Desk,1667.39,4,0.1,156.37
ORD-00236,2025-09-17,2025-09-19,CUST-0145,Consumer,Central,Ohio,Cincinnati,Office Supplies,Binders,Premium Binder,33.7,2,0.0,9.28
ORD-00815,2025-09-17,2025-09-21,CUST-0386,Corporate,South,Alabama,Mobile,Furniture,Tables,Meeting Table,3696.75,7,0.05,406.57
ORD-01362,2025-09-17,2025-09-21,CUST-0352,Consumer,South,North Carolina,Greensboro,Furniture,Tables,Side Table,523.81,4,0.2,25.85
ORD-00259,2025-09-17,2025-09-19,CUST-0008,Small Business,South,Tennessee,Nashville,Furniture,Tables,Side Table,598.09,5,0.3,-2.86
ORD-00683,2025-09-17,2025-09-21,CUST-0001,Consumer,East,New York,Rochester,Furniture,Tables,Round Conference Table,405.63,1,0.05,47.52
ORD-00512,2025-09-17,2025-09-19,CUST-0091,Small Business,Central,Ohio,Columbus,Technology,Laptops,Gaming Laptop G5,4135.15,3,0.0,699.01
ORD-01223,2025-09-18,2025-09-23,CUST-0368,Consumer,East,Pennsylvania,Allentown,Technology,Phones,Smartphone Pro 12,2365.41,4,0.2,191.8
ORD-00073,2025-09-18,2025-09-21,CUST-0254,Corporate,West,Nevada,Reno,Technology,Accessories,USB-C Hub,169.39,4,0.1,19.87
ORD-00540,2025-09-18,2025-09-19,CUST-0289,Small Business,East,Florida,Tampa,Office Supplies,Storage,Desktop Organizer,67.16,3,0.1,12.04
ORD-01213,2025-09-18,2025-09-20,CUST-0372,Consumer,East,Georgia,Atlanta,Office Supplies,Storage,Archive Box Set,208.43,7,0.2,30.74
ORD-00066,2025-09-18,2025-09-21,CUST-0094,Consumer,East,Pennsylvania,Pittsburgh,Furniture,Chairs,Visitor Chair,605.44,5,0.0,95.83
ORD-00839,2025-09-18,2025-09-20,CUST-0379,Consumer,West,California,Fresno,Furniture,Desks,Standing Desk,1358.2,3,0.05,179.71
ORD-01332,2025-09-19,2025-09-20,CUST-0360,Corporate,South,North Carolina,Charlotte,Furniture,Desks,Office Work Desk,1925.92,6,0.0,330.31
ORD-00807,2025-09-19,2025-09-22,CUST-0078,Corporate,South,South Carolina,Columbia,Furniture,Desks,Standing Desk,2121.67,5,0.1,237.62
ORD-00018,2025-09-20,2025-09-21,CUST-0233,Corporate,South,South Carolina,Columbia,Office Supplies,Paper,Copy Paper Box,163.44,6,0.2,22.38
ORD-01298,2025-09-20,2025-09-24,CUST-0365,Consumer,West,Nevada,Reno,Furniture,Desks,Standing Desk,2664.08,6,0.15,184.42
ORD-00456,2025-09-20,2025-09-25,CUST-0348,Consumer,Central,Michigan,Grand Rapids,Office Supplies,Binders,Premium Binder,17.58,1,0.05,3.66
ORD-00557,2025-09-20,2025-09-21,CUST-0277,Consumer,South,South Carolina,Charleston,Office Supplies,Paper,Premium Printing Paper,179.19,5,0.15,28.29
ORD-00992,2025-09-20,2025-09-22,CUST-0242,Consumer,Central,Wisconsin,Milwaukee,Furniture,Chairs,Executive Chair,375.3,1,0.0,68.58
ORD-00819,2025-09-21,2025-09-26,CUST-0351,Corporate,West,California,San Diego,Furniture,Chairs,Visitor Chair,599.73,6,0.2,34.35
ORD-00579,2025-09-21,2025-09-25,CUST-0190,Consumer,West,Washington,Spokane,Office Supplies,Paper,Recycled Paper Pack,197.17,7,0.05,48.29
ORD-00122,2025-09-21,2025-09-23,CUST-0383,Corporate,South,South Carolina,Columbia,Technology,Accessories,USB-C Hub,311.32,7,0.1,40.43
ORD-01482,2025-09-21,2025-09-26,CUST-0001,Consumer,Central,Texas,San Antonio,Technology,Laptops,Business Laptop 14,2619.18,3,0.1,332.29
ORD-01128,2025-09-21,2025-09-25,CUST-0175,Consumer,East,Georgia,Savannah,Office Supplies,Paper,Recycled Paper Pack,149.14,7,0.2,20.26
ORD-01214,2025-09-22,2025-09-26,CUST-0216,Corporate,South,Tennessee,Knoxville,Office Supplies,Storage,Desktop Organizer,69.25,3,0.1,13.03
ORD-00206,2025-09-22,2025-09-24,CUST-0361,Corporate,South,North Carolina,Charlotte,Technology,Phones,5G Phone Max,3070.6,6,0.15,347.63
ORD-01419,2025-09-22,2025-09-25,CUST-0309,Consumer,South,Tennessee,Nashville,Technology,Phones,5G Phone Max,2800.11,4,0.0,567.8
ORD-00454,2025-09-22,2025-09-27,CUST-0131,Consumer,West,Oregon,Portland,Furniture,Desks,Standing Desk,431.98,1,0.1,47.61
ORD-00130,2025-09-23,2025-09-28,CUST-0204,Consumer,South,North Carolina,Charlotte,Office Supplies,Binders,Premium Binder,99.99,6,0.0,26.27
ORD-00282,2025-09-23,2025-09-27,CUST-0041,Consumer,Central,Texas,Austin,Technology,Laptops,Ultrabook Air 13,7303.76,6,0.0,1142.25
ORD-00329,2025-09-23,2025-09-24,CUST-0278,Small Business,South,Tennessee,Memphis,Office Supplies,Storage,Archive Box Set,55.28,2,0.15,8.42
ORD-00654,2025-09-23,2025-09-27,CUST-0239,Corporate,Central,Wisconsin,Milwaukee,Technology,Accessories,Mechanical Keyboard,237.65,3,0.0,49.76
ORD-00917,2025-09-24,2025-09-28,CUST-0328,Consumer,East,Florida,Jacksonville,Technology,Phones,Budget Smartphone X,2240.52,6,0.1,328.95
ORD-01138,2025-09-24,2025-09-29,CUST-0066,Small Business,South,South Carolina,Charleston,Office Supplies,Storage,Archive Box Set,250.6,7,0.05,49.08
ORD-01329,2025-09-24,2025-09-25,CUST-0304,Consumer,South,North Carolina,Charlotte,Office Supplies,Storage,File Storage Box,74.23,4,0.15,11.8
ORD-00610,2025-09-24,2025-09-29,CUST-0266,Corporate,South,South Carolina,Columbia,Office Supplies,Storage,File Storage Box,101.21,5,0.1,17.51
ORD-01029,2025-09-24,2025-09-29,CUST-0190,Consumer,Central,Illinois,Peoria,Office Supplies,Binders,Document Folder Set,62.62,4,0.0,14.87
ORD-00319,2025-09-25,2025-09-27,CUST-0376,Corporate,Central,Michigan,Grand Rapids,Office Supplies,Binders,A4 Ring Binder,30.33,3,0.2,3.73
ORD-00095,2025-09-25,2025-09-30,CUST-0007,Consumer,East,Florida,Orlando,Office Supplies,Paper,Recycled Paper Pack,28.3,1,0.0,7.92
ORD-01046,2025-09-25,2025-09-28,CUST-0324,Corporate,West,Oregon,Portland,Technology,Accessories,Mechanical Keyboard,160.39,2,0.0,29.9
ORD-00979,2025-09-25,2025-09-30,CUST-0147,Corporate,South,Alabama,Montgomery,Technology,Laptops,Ultrabook Air 13,3874.43,3,0.0,584.77
ORD-01337,2025-09-25,2025-09-29,CUST-0243,Consumer,South,Alabama,Birmingham,Furniture,Chairs,Executive Chair,1556.78,5,0.2,73.77
ORD-01042,2025-09-25,2025-09-29,CUST-0254,Consumer,South,South Carolina,Columbia,Technology,Laptops,Ultrabook Air 13,6249.1,6,0.1,775.34
ORD-00872,2025-09-26,2025-10-01,CUST-0157,Consumer,South,Tennessee,Memphis,Office Supplies,Paper,Copy Paper Box,23.87,1,0.2,3.64
ORD-00545,2025-09-26,2025-09-29,CUST-0210,Consumer,Central,Ohio,Cleveland,Office Supplies,Storage,Desktop Organizer,70.4,3,0.1,13.47
ORD-01417,2025-09-26,2025-09-27,CUST-0057,Consumer,West,California,Fresno,Technology,Accessories,USB-C Hub,227.68,5,0.0,46.82
ORD-01229,2025-09-26,2025-09-27,CUST-0138,Consumer,South,Louisiana,Baton Rouge,Office Supplies,Paper,Copy Paper Box,63.47,2,0.05,12.21
ORD-00650,2025-09-27,2025-10-02,CUST-0362,Consumer,West,Oregon,Eugene,Technology,Accessories,USB-C Hub,45.23,1,0.0,9.68
ORD-00112,2025-09-27,2025-09-30,CUST-0058,Consumer,South,Louisiana,Shreveport,Furniture,Tables,Meeting Table,1371.24,3,0.15,119.82
ORD-01135,2025-09-27,2025-09-30,CUST-0107,Consumer,Central,Wisconsin,Milwaukee,Office Supplies,Paper,Premium Printing Paper,170.98,4,0.0,42.29
ORD-00605,2025-09-27,2025-09-29,CUST-0150,Consumer,South,Alabama,Birmingham,Office Supplies,Binders,Document Folder Set,14.39,1,0.1,3.06
ORD-00392,2025-09-27,2025-09-30,CUST-0358,Consumer,Central,Ohio,Cleveland,Technology,Laptops,Ultrabook Air 13,4275.64,4,0.05,752.0
ORD-00708,2025-09-27,2025-10-01,CUST-0302,Consumer,South,Alabama,Montgomery,Office Supplies,Paper,Recycled Paper Pack,154.16,7,0.15,22.99
